mri_image_path,mri_source_class,mri_pred_class_idx,mri_prob_mild_impairment,mri_prob_moderate_impairment,mri_prob_no_impairment,mri_prob_very_mild_impairment
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2275).jpg,Mild Impairment,0,0.8839777708053589,1.625688355488819e-06,0.02810778096318245,0.08791282773017883
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2276).jpg,Mild Impairment,2,0.44020336866378784,2.751221018115757e-06,0.4443173110485077,0.11547654867172241
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2277).jpg,Mild Impairment,2,0.057162925601005554,1.3260073039589315e-09,0.9232450127601624,0.019592035561800003
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2278).jpg,Mild Impairment,0,0.5177032947540283,3.7247762207925916e-08,0.4802623391151428,0.0020343277137726545
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2279).jpg,Mild Impairment,0,0.4504409730434418,6.105561624281108e-06,0.24042412638664246,0.3091287910938263
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (228).jpg,Mild Impairment,0,0.8151453137397766,0.00023424308164976537,0.1216309443116188,0.0629895031452179
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2280).jpg,Mild Impairment,2,0.07491758465766907,1.7599843360471823e-08,0.9183759689331055,0.006706341169774532
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2281).jpg,Mild Impairment,0,0.5064376592636108,2.5978013695748814e-07,0.009611628949642181,0.4839504361152649
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2282).jpg,Mild Impairment,2,0.0432366281747818,4.137579878715769e-07,0.8814060688018799,0.07535689324140549
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2283).jpg,Mild Impairment,2,0.019841322675347328,5.2583214227297503e-08,0.9682549834251404,0.01190370973199606
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2284).jpg,Mild Impairment,2,0.008849644102156162,4.886437920958997e-08,0.9880309700965881,0.003119386499747634
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2285).jpg,Mild Impairment,2,0.0014153721276670694,2.158774936589225e-09,0.9313516616821289,0.06723292917013168
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2286).jpg,Mild Impairment,2,0.27939683198928833,5.021044557906862e-08,0.6444024443626404,0.07620064169168472
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2287).jpg,Mild Impairment,2,0.16630281507968903,2.4970539413970982e-08,0.5992931127548218,0.2344040721654892
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2288).jpg,Mild Impairment,2,0.002523259725421667,4.185113721177913e-05,0.9931568503379822,0.004278077743947506
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2289).jpg,Mild Impairment,3,0.18202908337116241,3.0959589025769674e-07,0.15172024071216583,0.6662504076957703
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (229).jpg,Mild Impairment,0,0.5125507116317749,6.180925265653059e-05,0.3279052674770355,0.1594822108745575
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2290).jpg,Mild Impairment,3,0.01918899454176426,6.294521170957523e-08,0.48420366644859314,0.49660724401474
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2291).jpg,Mild Impairment,2,0.001202888903208077,4.789364904667082e-09,0.8504859805107117,0.14831101894378662
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2292).jpg,Mild Impairment,2,0.15304405987262726,8.089473340078257e-07,0.7352237105369568,0.11173135042190552
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2293).jpg,Mild Impairment,2,0.01873711869120598,2.6108271413249895e-05,0.9344027042388916,0.0468340702354908
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2294).jpg,Mild Impairment,3,0.39768558740615845,6.995596777414903e-06,0.01902591437101364,0.5832815170288086
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2295).jpg,Mild Impairment,2,0.0786663144826889,3.871411706768413e-07,0.713864266872406,0.20746909081935883
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2296).jpg,Mild Impairment,2,0.3944169580936432,4.850913559728554e-10,0.5901772975921631,0.015405777841806412
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2297).jpg,Mild Impairment,0,0.7433258891105652,1.95343054656405e-05,0.17694999277591705,0.07970462739467621
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2298).jpg,Mild Impairment,0,0.5773679614067078,1.3528040199162206e-07,0.0032555870711803436,0.41937628388404846
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2299).jpg,Mild Impairment,0,0.5781901478767395,1.0340589717827697e-08,0.39675822854042053,0.02505163475871086
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (23).jpg,Mild Impairment,0,0.6392543911933899,0.00016302384028676897,0.00907963328063488,0.351502925157547
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (230).jpg,Mild Impairment,0,0.9424725770950317,1.8057440684060566e-05,0.018619487062096596,0.03888982534408569
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2300).jpg,Mild Impairment,2,0.029936399310827255,1.2128049093007576e-05,0.8113749623298645,0.15867646038532257
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2301).jpg,Mild Impairment,2,0.09816387295722961,1.4551199001289206e-07,0.8858370780944824,0.015998922288417816
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2302).jpg,Mild Impairment,2,0.1936030238866806,1.235182253367384e-06,0.7834348678588867,0.022960849106311798
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2303).jpg,Mild Impairment,2,0.22110913693904877,3.4186516586487414e-06,0.5549615621566772,0.22392584383487701
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2304).jpg,Mild Impairment,0,0.5911545157432556,6.070605422792141e-07,0.3005687892436981,0.10827603191137314
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2305).jpg,Mild Impairment,2,0.009305757470428944,1.4444763110077474e-06,0.9856045842170715,0.005088127218186855
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2306).jpg,Mild Impairment,3,0.0013114673784002662,6.704326693807161e-08,0.27739986777305603,0.7212886214256287
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2307).jpg,Mild Impairment,2,0.18174554407596588,2.1209739742289457e-08,0.7613425254821777,0.05691198632121086
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2308).jpg,Mild Impairment,0,0.7683901190757751,4.5127057092031464e-05,0.20154592394828796,0.030018795281648636
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2309).jpg,Mild Impairment,0,0.8626949787139893,1.0304285751772113e-05,0.01392222661525011,0.12337249517440796
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (231).jpg,Mild Impairment,0,0.9626219272613525,0.00015910867659840733,0.019814908504486084,0.017404036596417427
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2310).jpg,Mild Impairment,2,0.022782672196626663,4.50287185316256e-09,0.8197951316833496,0.15742219984531403
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2311).jpg,Mild Impairment,0,0.5085296034812927,1.909580618075779e-07,0.2951284945011139,0.19634170830249786
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2312).jpg,Mild Impairment,0,0.6181373000144958,1.6050147877422205e-08,0.3643086552619934,0.017554059624671936
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2313).jpg,Mild Impairment,0,0.599681556224823,5.799814175588835e-07,0.3367883563041687,0.06352950632572174
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2314).jpg,Mild Impairment,3,0.07667755335569382,1.1174412293257774e-06,0.44587841629981995,0.4774429202079773
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2315).jpg,Mild Impairment,2,0.009444915689527988,4.448138497537002e-07,0.913790225982666,0.07676432281732559
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2316).jpg,Mild Impairment,2,0.04817918315529823,1.7225480632987455e-06,0.8434979319572449,0.10832121968269348
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2317).jpg,Mild Impairment,2,0.15697447955608368,4.742338205687702e-06,0.6137057542800903,0.22931505739688873
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2318).jpg,Mild Impairment,2,0.11084403842687607,1.7595860981600708e-06,0.6621615886688232,0.2269926220178604
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2319).jpg,Mild Impairment,2,0.19913311302661896,1.916615666175403e-08,0.7968521118164062,0.0040147146210074425
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (232).jpg,Mild Impairment,0,0.882344126701355,6.502540941255575e-07,0.019329622387886047,0.09832560271024704
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2320).jpg,Mild Impairment,2,0.0035979063250124454,8.49226893251398e-08,0.989636242389679,0.006765809375792742
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2321).jpg,Mild Impairment,2,0.033799685537815094,5.309406733711164e-11,0.950951337814331,0.015249067917466164
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2322).jpg,Mild Impairment,2,0.006105515174567699,1.7659994000496226e-07,0.9868487119674683,0.0070455665700137615
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2323).jpg,Mild Impairment,2,0.0006497603608295321,2.401426453524369e-11,0.927116870880127,0.0722334086894989
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2324).jpg,Mild Impairment,2,0.008286199532449245,5.511573704097827e-07,0.9887219667434692,0.002991331974044442
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2325).jpg,Mild Impairment,3,0.07410146296024323,1.2584199282628106e-07,0.26292797923088074,0.6629704236984253
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2326).jpg,Mild Impairment,2,0.019581453874707222,5.109282996684783e-10,0.9799036383628845,0.0005149381468072534
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2327).jpg,Mild Impairment,2,0.13073670864105225,1.7412894237622822e-08,0.8509222865104675,0.018341004848480225
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2328).jpg,Mild Impairment,2,0.0952870324254036,4.5982154195378655e-10,0.7055192589759827,0.19919370114803314
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2329).jpg,Mild Impairment,2,0.17543767392635345,1.528937310091294e-09,0.7882936000823975,0.03626873344182968
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (233).jpg,Mild Impairment,2,0.20681434869766235,6.651689091086155e-06,0.4175671637058258,0.3756117820739746
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2330).jpg,Mild Impairment,0,0.826505184173584,2.4163309575442327e-08,0.01819201186299324,0.1553027629852295
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2331).jpg,Mild Impairment,0,0.8307132720947266,2.4921571366576245e-06,0.10413403809070587,0.06515020877122879
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2332).jpg,Mild Impairment,2,0.08843664824962616,7.917344646557467e-08,0.8733829259872437,0.0381803885102272
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2333).jpg,Mild Impairment,0,0.6472506523132324,5.873091026842303e-07,0.17158520221710205,0.18116351962089539
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2334).jpg,Mild Impairment,0,0.6994701027870178,1.2887737284472678e-05,0.2812647223472595,0.019252214580774307
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2335).jpg,Mild Impairment,3,0.3488873243331909,6.472042013427881e-09,0.1618889570236206,0.4892236292362213
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2336).jpg,Mild Impairment,2,0.11671862006187439,8.598014744620741e-09,0.6969529390335083,0.1863284558057785
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2337).jpg,Mild Impairment,0,0.9651870727539062,2.1130331262497748e-08,0.01979660429060459,0.01501630898565054
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2338).jpg,Mild Impairment,0,0.9123197793960571,2.190593477280345e-06,0.07619240880012512,0.011485621333122253
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2339).jpg,Mild Impairment,2,0.0021563477348536253,1.0861248705973381e-10,0.9648109078407288,0.03303273394703865
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (234).jpg,Mild Impairment,2,0.3816741704940796,0.00033620258909650147,0.39003458619117737,0.22795508801937103
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2340).jpg,Mild Impairment,2,0.01373189128935337,1.732951226962598e-09,0.9818982481956482,0.004369901027530432
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2341).jpg,Mild Impairment,0,0.5727720260620117,4.203955938919535e-08,0.03568316251039505,0.39154478907585144
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Mild Impairment\MildImpairment (2342).jpg,Mild Impairment,3,0.036375027149915695,3.628166450653225e-05,0.06296385079622269,0.9006248116493225
